employee_id,full_name_ar,national_id,department,job_title,monthly_salary_sar,bank_iban,mobile,biometric_on_file,hire_date
E00217,أيمن البلوي,1148572496,الشؤون القانونية,كبير محللين,55000,SA4672522529615900046010,+966589693250,لا,2013-12-30
E00218,أريج المسعود,1200303814,إدارة المخاطر,مختص,8500,SA5264036241720164084345,+966580656357,نعم,2024-01-17
E00219,هاني العوفي,1766555351,إدارة المعرفة,محاسب,8500,SA1526259887228571062855,+966512607331,لا,2024-07-10
E00220,منصور السواط,188697784,ضبط الجودة,محاسب,33000,SA6176716687713984967061,+966558728876,لا,2015-07-30
E00221,سمر الشهري,1136369384,التدقيق الداخلي,رئيس قسم,14500,SA1076035500224759619783,+966554945221,نعم,2012-02-26
E00222,ديمة الشمري,1974885061,الخدمات المساندة,أمين مستودع,55000,SA1933085471481277867872,+966515679922,لا,2024-05-06
E00223,صالح المالكي,1435371115,الموارد البشرية,كبير محللين,55000,SA8086291665283243841328,+966561122915,نعم,2017-09-17
E00224,رؤيا البقمي,1818625012,المشتريات,مدقق حسابات,11000,SA6297687754800644971388,+966577530455,لا,2010-09-13
E00225,عبدالله الزياني,1898341209,الاتصال المؤسسي,مطور برمجيات,8500,SA3041167171274207272414,+966595227072,لا,2021-01-19
E00226,خلود الغامدي,1912507298,الموارد البشرية,كبير محللين,27500,SA6522325489469192864167,+966578862507,نعم,2020-01-26
E00227,أنوار المسعود,1176022851,التخطيط والتطوير,محلل,41000,SA1621521547189361461160,+966560815920,نعم,2015-10-27
E00228,مياء الربيعي,1715649248,المالية,مصمم,8500,SA0691620639571784780255,+966516874191,نعم,2012-03-19
E00229,حنان الفيفي,1579007848,الاتصال المؤسسي,مختص,22000,SA1042620971877142094807,+966544482879,لا,2018-02-09
E00230,شيماء الشهري,1354654392,المشتريات,مستشار,14500,SA7486356900686162446937,+966525217042,نعم,2017-01-14
E00231,نجود الهاجري,1523664918,الموارد البشرية,أمين مستودع,27500,SA3108184366645103545139,+966523877129,لا,2026-05-10
E00232,دلال السديري,1692191487,الخدمات المساندة,مدير,33000,SA6636788736279513918206,+966579129011,لا,2020-08-11
E00233,مازن العوفي,1784487645,إدارة المخاطر,مدير,14500,SA2765691820840200438717,+966558766721,لا,2019-11-14
E00234,رنا الجهني,1978461786,إدارة المخاطر,مصمم,55000,SA7265647408292655042750,+966575534182,نعم,2011-01-07
E00235,أسماء المطيري,1233355690,التشغيل,مدقق حسابات,33000,SA7383033224362309853841,+966535578336,نعم,2016-05-19
E00236,غانم الجهني,1377905607,التدقيق الداخلي,محلل,55000,SA4193705004575287485617,+966551822646,لا,2015-06-12
E00237,عبدالكريم الجهني,1470753656,التشغيل,كبير محللين,6500,SA2507311457213490111540,+966506729330,لا,2026-01-21
E00238,يوسف الغامدي,1071766859,التدقيق الداخلي,مدير عام مساعد,18000,SA5084849212254890263122,+966545894571,لا,2015-04-05
E00239,عمر الجهني,1994792669,التشغيل,رئيس قسم,8500,SA3171359066995401593447,+966556762877,نعم,2010-10-15
E00240,أحمد الغامدي,1928791613,إدارة المخاطر,منسق,6500,SA2099565134285076226114,+966562614343,نعم,2015-12-20
E00241,عادل المقرن,1592175721,المالية,مطور برمجيات,18000,SA2817619354834276109636,+966580291964,نعم,2020-08-21
E00242,خالد المالكي,1335113153,ضبط الجودة,مختص,8500,SA2150946958939062970486,+966594864214,نعم,2015-09-25
E00243,أنوار اليامي,1000230241,إدارة المخاطر,مدير,14500,SA5713770889860708114496,+966565699313,لا,2013-02-14
E00244,مها الشهري,1268457312,الاتصال المؤسسي,مختص,6500,SA5792132181946374649671,+966505558202,نعم,2023-07-29
E00245,كريم الشهراني,1773823339,التخطيط والتطوير,أمين مستودع,18000,SA6999139468164640534166,+966520909221,نعم,2021-07-06
E00246,جاسم السبيعي,1772408819,إدارة المخاطر,أخصائي,22000,SA7687550025883849281694,+966519227561,نعم,2023-07-17
E00247,لمى الثبيتي,1072298969,المالية,أمين مستودع,27500,SA7513984904893917516552,+966568414851,لا,2019-11-03
E00248,رند الصاعدي,1524103197,إدارة المعرفة,محاسب,6500,SA1021264988055588625556,+966528273595,لا,2012-02-29
E00249,جواهر البلوي,1415312303,التشغيل,مدير عام مساعد,14500,SA0646221174684213662925,+966588452368,نعم,2025-09-05
E00250,نواف العرجاني,1556333175,ضبط الجودة,مهندس,41000,SA2364707427815892958633,+966569592945,نعم,2012-01-31
E00251,ماجد العنزي,1391477344,التشغيل,رئيس قسم,8500,SA0361290077026420315161,+966556988350,لا,2023-07-24
E00252,طلال السديري,1028398772,الاتصال المؤسسي,مهندس,55000,SA8130203430801724108755,+966586120858,لا,2024-02-07
E00253,باسل الأسمري,1500438146,الموارد البشرية,مطور برمجيات,27500,SA9075207346578586875158,+966512081215,لا,2021-09-16
E00254,وفاء العوفي,1684765595,ضبط الجودة,مسؤول مشتريات,41000,SA6863583474532788877251,+966584911010,لا,2013-04-14
E00255,نايف الشريف,1859057661,الخدمات المساندة,مستشار,55000,SA6255995353311096728916,+966559110712,نعم,2015-08-14
E00256,زينب الزبيدي,1534429681,الخدمات المساندة,موظف خدمة عملاء,6500,SA6224044404288749723255,+966563587719,نعم,2013-07-26
E00257,هيفاء الزياني,1048916991,التخطيط والتطوير,أخصائي,33000,SA3778939831238427732173,+966529367483,لا,2021-02-11
E00258,رانيا الزبيدي,1719650028,ضبط الجودة,منسق,8500,SA8830188129618440205368,+966575173601,لا,2010-02-02
E00259,منصور البلوي,1966156414,إدارة المعرفة,رئيس قسم,18000,SA6054194650871759204045,+966560714687,نعم,2014-02-13
E00260,أنس الغامدي,1384872923,المشتريات,محاسب,11000,SA3912081761915114239620,+966520225962,لا,2025-12-06
E00261,ابتسام الربيعي,1822254452,التشغيل,موظف خدمة عملاء,8500,SA3256075172210119621513,+966551584661,نعم,2019-12-21
E00262,رهف الغامدي,1215652155,الموارد البشرية,محلل,41000,SA8548196189414282725762,+966573113670,لا,2024-01-13
E00263,عبدالوهاب الربيعي,1748711882,الشؤون القانونية,مهندس,11000,SA1172628004032753907390,+966542855327,لا,2026-05-18
E00264,سعد الحميدي,1864989222,ضبط الجودة,باحث,14500,SA7047244823425860365784,+966515232259,لا,2018-01-29
E00265,أنوار السبيعي,1418054480,الشؤون القانونية,مدير عام مساعد,55000,SA0567622538874544421252,+966504260062,نعم,2023-06-10
E00266,نجود الرشيدي,1830061907,التخطيط والتطوير,مصمم,27500,SA1576591712126900194919,+966596609748,لا,2018-09-25
E00267,نجلاء العتيبي,1130865684,الاتصال المؤسسي,أمين مستودع,33000,SA6436601020984402468124,+966555645085,نعم,2019-04-16
E00268,رند الربيعي,1986286803,التشغيل,أمين مستودع,8500,SA7715142940735065816126,+966549750851,لا,2017-04-22
E00269,فهد القرني,1181858463,تقنية المعلومات,باحث,18000,SA4827822320985127273276,+966514911740,نعم,2010-08-26
E00270,سلمى السهلي,1004376495,المشتريات,أخصائي,27500,SA1549732323430152050828,+966531634184,لا,2014-05-23
E00271,مساعد الخالدي,1279387136,ضبط الجودة,مصمم,22000,SA3864028285695956031377,+966540100738,نعم,2023-04-02
E00272,غانم الهاجري,1780451389,التخطيط والتطوير,مدير,6500,SA8518696050251453223666,+966502648399,نعم,2017-04-23
E00273,رامي العتيبي,1328500325,التدقيق الداخلي,مدير,6500,SA7206273312468152224571,+966573379013,لا,2015-09-09
E00274,يمنى الزهراني,1226652103,التشغيل,رئيس قسم,27500,SA9048945250357005861682,+966562340753,نعم,2015-07-20
E00275,حنان العامري,1820665691,إدارة المخاطر,مشرف,22000,SA3047810789425055420147,+966514002462,نعم,2024-05-25
E00276,وفاء التميمي,1796935920,الاتصال المؤسسي,موظف خدمة عملاء,33000,SA6936355267305223179811,+966595738935,نعم,2021-07-01
E00277,منى الأسمري,1469367070,الموارد البشرية,محاسب,22000,SA5927735330436041519126,+966510851080,نعم,2018-11-20
E00278,غدير الهاجري,1962956486,التخطيط والتطوير,رئيس قسم,14500,SA4285846426696946625430,+966509615273,نعم,2017-11-02
E00279,مشعل السهلي,1180613646,التدقيق الداخلي,كبير محللين,41000,SA4086307827572517794470,+966556935457,لا,2017-01-17
E00280,ميساء الرويلي,1894636586,الموارد البشرية,مهندس,55000,SA5933802329270469055270,+966519987122,لا,2023-10-03
E00281,رند البلوي,1319397160,ضبط الجودة,مصمم,55000,SA7864158838037924152798,+966517137102,لا,2018-12-18
E00282,نواف العنزي,1230934687,تقنية المعلومات,مدقق حسابات,22000,SA2717066952202330904743,+966524895792,لا,2015-06-04
E00283,شهد العسيري,1351341373,الشؤون القانونية,محلل,14500,SA9588777919908810097153,+966530440622,لا,2017-04-04
E00284,منى القحطاني,1156935320,التدقيق الداخلي,محاسب,55000,SA5625193123406590186633,+966532602708,لا,2015-01-02
E00285,بشاير الزهراني,1125610400,إدارة المعرفة,مختص,18000,SA8096024361894206329801,+966540235946,لا,2014-10-13
E00286,نورة السبيعي,1970906929,الخدمات المساندة,رئيس قسم,22000,SA5411202993115529641909,+966583346260,نعم,2013-05-24
E00287,مروة السهلي,1394300345,التشغيل,مصمم,27500,SA0595922721152115522936,+966501564972,نعم,2013-07-09
E00288,حسن المسعود,1310946759,الموارد البشرية,كبير محللين,27500,SA7930380227771540958342,+966577993182,نعم,2024-04-05
E00289,هيفاء البلوي,1411381039,التدقيق الداخلي,مصمم,8500,SA1803779643386520023560,+966505007950,نعم,2016-01-28
E00290,ريم الزهراني,1226621843,إدارة المعرفة,رئيس قسم,6500,SA8956408615374383887450,+966572063724,لا,2019-02-11
E00291,مشعل الفيفي,1154436305,تقنية المعلومات,مصمم,14500,SA5660242657125092889981,+966595178992,نعم,2012-08-22
E00292,يوسف البلوي,1794957488,ضبط الجودة,مستشار,41000,SA2825032232059522690185,+966531585275,نعم,2018-03-12
E00293,سلمى الحربي,1573524699,التشغيل,مهندس,11000,SA1677757298947506415806,+966550869090,لا,2011-08-13
E00294,عبير الشمري,1543122293,التخطيط والتطوير,رئيس قسم,22000,SA9067325139139468718796,+966554051222,لا,2018-06-20
E00295,إبراهيم المالكي,1247743790,التشغيل,مصمم,55000,SA0544033978364928966821,+966511039918,لا,2023-11-25
E00296,طلال الرشيدي,1877820009,ضبط الجودة,مدير,11000,SA8219700949495704331529,+966536283363,نعم,2023-11-07
E00297,مشعل الصاعدي,1368895114,إدارة المخاطر,مدير عام مساعد,18000,SA3609518569110572353326,+966560008104,لا,2014-12-18
E00298,عبدالوهاب المسعود,1646533230,الشؤون القانونية,مختص,22000,SA0675841245102211292455,+966544184442,لا,2015-01-22
E00299,لين العسيري,1879172946,الشؤون القانونية,أخصائي,41000,SA9499370973983076360905,+966560137149,لا,2010-11-09
E00300,طلال المسعود,1184679098,المالية,مدير عام مساعد,41000,SA5480798034873469119907,+966555629139,لا,2023-07-24
E00301,عمر السلمي,1160272959,ضبط الجودة,مهندس,14500,SA4694115283443574447053,+966550635586,لا,2019-09-23
E00302,مروة القرني,1632106579,الشؤون القانونية,محلل,11000,SA4059997861197899016749,+966550718698,نعم,2020-10-20
E00303,كريم الغامدي,1760731792,التشغيل,منسق,8500,SA8714301984378927337219,+966526245759,لا,2023-07-25
E00304,غدير الصاعدي,1089316135,تقنية المعلومات,مسؤول مشتريات,41000,SA0231725554172463630109,+966522354849,لا,2025-02-18
E00305,منصور الجهني,1105864050,إدارة المعرفة,مسؤول مشتريات,6500,SA7078927198027519217014,+966597002250,لا,2015-11-01
E00306,عمر الفيفي,1636403568,ضبط الجودة,كبير محللين,55000,SA8399549183663003117018,+966540682117,لا,2018-10-16
E00307,غانم القرشي,1533856637,إدارة المعرفة,أخصائي,14500,SA6783744540220305053326,+966577500150,نعم,2012-02-24
E00308,ناصر المالكي,1528535923,الخدمات المساندة,أمين مستودع,41000,SA8485475971708404582949,+966545405886,لا,2022-07-06
E00309,لمى القرني,1663989299,ضبط الجودة,مسؤول مشتريات,41000,SA4584132357059094695716,+966557922529,نعم,2011-10-07
